Category,tag,id_name,class_name,all_attributes,text_content,text_content_length,text_content_num_words,text_content_num_digits,text_content_price_format,text_content_difficulty,parent_tag,num_children,num_siblings,position_in_siblings,child_tags,sibling_tags,dom_distance_from_root,has_href,href_domain,is_image,image_src,Selector
other,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,24,0,0,0,0,19
other,36,0,0,3,6.5,13,2,0,0,77.90500000000002,40,1,6,2,1,1,15,0,0,0,0,19
other,34,0,0,7,6.5,13,2,0,0,77.90500000000002,36,1,0,0,1,0,16,0,0,0,0,19
other,35,0,0,0,6.5,13,2,0,0,77.90500000000002,34,1,0,0,1,0,17,0,0,0,0,19
other,40,0,0,1,6.5,13,2,0,0,77.90500000000002,35,1,0,0,1,0,18,0,0,0,0,19
other,36,0,0,1,6.5,13,2,0,0,77.90500000000002,40,1,0,0,1,0,19,0,0,0,0,19
other,8,0,0,2,6.5,13,2,0,0,77.90500000000002,36,1,0,0,1,0,20,0,0,0,0,19
other,9,0,0,3,6.5,13,2,0,0,77.90500000000002,8,1,0,0,1,0,21,0,0,0,0,19
other,3,0,0,0,6.5,13,2,0,0,77.90500000000002,9,1,0,0,1,0,22,0,0,0,0,19
other,0,0,0,2,6.5,13,2,0,0,77.90500000000002,3,1,0,0,1,0,23,1,0,0,0,19
other,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,19
other,36,0,0,1,8.5,17,2,0,0,-6.694999999999993,40,1,6,3,1,1,15,0,0,0,0,19
other,34,0,0,8,8.5,17,2,0,0,-6.694999999999993,36,1,0,0,1,0,16,0,0,0,0,19
other,35,0,0,0,8.5,17,2,0,0,-6.694999999999993,34,1,0,0,1,0,17,0,0,0,0,19
other,40,0,0,2,8.5,17,2,0,0,-6.694999999999993,35,1,0,0,1,0,18,0,0,0,0,19
other,36,0,0,1,8.5,17,2,0,0,-6.694999999999993,40,1,0,0,1,0,19,0,0,0,0,19
other,8,0,0,1,8.5,17,2,0,0,-6.694999999999993,36,1,0,0,1,0,20,0,0,0,0,19
