Category,tag,id_name,class_name,all_attributes,text_content,text_content_length,text_content_num_words,text_content_num_digits,text_content_price_format,text_content_difficulty,parent_tag,num_children,num_siblings,position_in_siblings,child_tags,sibling_tags,dom_distance_from_root,has_href,href_domain,is_image,image_src,Selector
2237,8,0,0,0,231,15,3,0,0,119.19000000000003,1,1,10,3,1,3,5,0,0,0,0,0
2237,7,8561,0,2,5952,44,9,3,0,54.70142857142861,1,0,2,0,0,2,8,0,0,0,0,0
2237,4,0,5565,3,231,15,3,0,0,119.19000000000003,8,1,0,0,1,0,6,1,0,0,0,0
2237,99,0,4298,1,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0
2237,1,0,0,1,5227,4,1,0,0,121.22000000000003,1,1,2,2,1,2,8,0,0,0,0,0
2237,8,0,0,0,2936,16,2,0,0,77.90500000000002,1,1,10,4,1,3,5,0,0,0,0,0
2237,6,0,0,0,5227,4,1,0,0,121.22000000000003,1,0,0,0,0,0,9,0,0,0,0,0
2237,4,0,4331,3,2936,16,2,0,0,77.90500000000002,8,1,0,0,1,0,6,1,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2237,99,0,4298,1,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0
2237,1,0,6160,1,6999,976,47,25,0,-8.531428571428535,1,1,30,22,1,2,4,0,0,0,0,0
2237,8,0,0,0,9389,6,1,0,0,36.62000000000003,1,1,10,5,1,3,5,0,0,0,0,0
2237,1,0,5075,2,6999,976,47,25,0,-8.531428571428535,1,1,0,0,1,0,5,0,0,0,0,0
2237,4,0,4331,3,9389,6,1,0,0,36.62000000000003,8,1,0,0,1,0,6,1,0,0,0,0
2237,4,0,0,2,6999,976,47,25,0,-8.531428571428535,1,3,0,0,2,0,6,1,0,0,0,0
2237,99,0,4298,1,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0
2237,1,0,7852,1,0,0,0,0,0,0,4,1,2,0,1,2,7,0,0,0,0,0
2237,8,0,0,0,9533,17,2,0,0,-6.694999999999993,1,1,10,6,1,3,5,0,0,0,0,0
2237,5,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,2768,0
2237,4,0,4331,3,9533,17,2,0,0,-6.694999999999993,8,1,0,0,1,0,6,1,0,0,0,0
2237,99,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,7,0,0,0,0,0
2237,99,0,4298,1,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0
2237,1,9544,4854,3,6999,976,47,25,0,-8.531428571428535,4,3,2,2,3,2,7,0,0,0,0,0
2237,8,0,0,0,9966,29,4,0,0,75.87500000000001,1,1,10,7,1,3,5,0,0,0,0,0
2237,7,9222,0,2,4958,44,7,0,0,87.94500000000002,1,0,2,0,0,2,8,0,0,0,0,0
2237,4,0,4331,3,9966,29,4,0,0,75.87500000000001,8,2,0,0,2,0,6,1,0,0,0,0
2237,99,0,4298,1,0,0,0,0,0,0,4,0,1,0,0,1,7,0,0,0,0,0
2237,1,0,0,1,5227,4,1,0,0,121.22000000000003,1,1,2,2,1,2,8,0,0,0,0,0
2237,2,0,0,1,3485,9,1,0,0,36.62000000000003,4,0,1,1,0,1,7,0,0,0,0,0
2237,6,0,0,0,5227,4,1,0,0,121.22000000000003,1,0,0,0,0,0,9,0,0,0,0,0
2237,8,0,0,0,3619,11,1,0,0,-132.57999999999996,1,1,10,8,1,3,5,0,0,0,0,0
2237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2237,4,0,4331,3,3619,11,1,0,0,-132.57999999999996,8,1,0,0,1,0,6,1,0,0,0,0
2237,1,0,6160,1,3830,1000,56,50,0,-28.072815315315268,1,1,30,24,1,2,4,0,0,0,0,0
2237,99,0,4298,1,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0
2237,1,0,5075,2,3830,1000,56,50,0,-28.072815315315268,1,1,0,0,1,0,5,0,0,0,0,0
2237,8,0,0,0,668,10,1,0,0,-132.57999999999996,1,1,10,9,1,3,5,0,0,0,0,0
2237,4,0,0,2,3830,1000,56,50,0,-28.072815315315268,1,3,0,0,2,0,6,1,0,0,0,0
2237,4,0,4331,3,668,10,1,0,0,-132.57999999999996,8,1,0,0,1,0,6,1,0,0,0,0
