Category,tag,id_name,class_name,all_attributes,text_content,text_content_length,text_content_num_words,text_content_num_digits,text_content_price_format,text_content_difficulty,parent_tag,num_children,num_siblings,position_in_siblings,child_tags,sibling_tags,dom_distance_from_root,has_href,href_domain,is_image,image_src,Selector
other,7,1,0,1,0,0,0,0,0,0,7,1,0,0,1,0,3,0,0,0,0,51
other,0,0,0,2,0,0,0,0,0,0,7,1,0,0,1,0,4,1,0,0,0,51
other,19,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,51
other,7,1,0,1,8.018518518518519,3464,432,145,0,-20.844776978417244,4,7,14,3,1,3,2,0,0,0,0,51
other,7,1,0,1,11.5,23,2,0,0,-91.29499999999996,7,1,6,0,1,1,3,0,0,0,0,51
other,10,1,0,1,11.5,23,2,0,0,-91.29499999999996,7,1,0,0,1,0,4,0,0,0,0,51
other,0,0,0,1,11.5,23,2,0,0,-91.29499999999996,10,0,0,0,0,0,5,1,0,0,0,51
other,7,1,0,1,5.888888888888889,53,9,0,0,66.10000000000002,7,2,6,2,1,1,3,0,0,0,0,51
other,7,1,0,2,5.888888888888889,53,9,0,0,66.10000000000002,7,2,1,0,2,0,4,0,0,0,0,51
other,40,0,0,0,5.888888888888889,53,9,0,0,66.10000000000002,7,6,1,0,1,1,5,0,0,0,0,51
other,22,1,0,1,7.0,7,1,0,0,36.62000000000003,40,1,5,0,1,1,6,0,0,0,0,51
other,31,0,0,0,7.0,7,1,0,0,36.62000000000003,22,0,0,0,0,0,7,0,0,0,0,51
other,22,0,0,0,7.0,14,2,0,0,77.90500000000002,40,1,5,1,1,1,6,0,0,0,0,51
other,0,0,0,1,7.0,14,2,0,0,77.90500000000002,22,0,0,0,0,0,7,1,0,0,0,51
other,22,0,0,0,5.0,5,1,0,0,121.22000000000003,40,1,5,2,1,1,6,0,0,0,0,51
other,0,0,0,1,5.0,5,1,0,0,121.22000000000003,22,0,0,0,0,0,7,1,0,0,0,51
other,22,0,0,0,2.5,5,2,0,0,120.20500000000001,40,1,5,3,1,1,6,0,0,0,0,51
other,0,0,0,1,2.5,5,2,0,0,120.20500000000001,22,0,0,0,0,0,7,1,0,0,0,51
other,22,0,0,0,6.0,12,2,0,0,-6.694999999999993,40,1,5,4,1,1,6,0,0,0,0,51
other,0,0,0,1,6.0,12,2,0,0,-6.694999999999993,22,0,0,0,0,0,7,1,0,0,0,51
other,22,0,0,0,5.0,5,1,0,0,121.22000000000003,40,1,5,5,1,1,6,0,0,0,0,51
other,0,0,0,1,5.0,5,1,0,0,121.22000000000003,22,0,0,0,0,0,7,1,0,0,0,51
other,9,0,1,4,0,0,0,0,0,0,7,2,1,1,1,1,5,0,0,0,0,51
other,7,1,0,2,7.919239904988124,3334,421,145,0,-18.11107881773397,7,5,6,4,1,1,3,0,0,0,0,51
other,7,1,1,2,10.035294117647059,1706,170,2,0,-138.96221556886226,7,7,4,0,2,1,4,0,0,0,0,51
other,7,1,0,1,0,0,0,0,0,0,7,0,6,0,0,2,5,0,0,0,0,51
other,7,1,0,2,6.0,36,6,2,0,83.32000000000004,7,2,6,1,2,2,5,0,0,0,0,51
other,10,0,0,0,5.0,5,1,0,0,121.22000000000003,7,0,1,0,0,1,6,0,0,0,0,51
other,7,0,1,1,4.2,21,5,2,0,75.87500000000001,7,2,1,1,1,1,6,0,0,0,0,51
other,28,0,0,0,2.0,8,4,2,0,119.19000000000003,7,3,1,0,2,1,7,0,0,0,0,51
other,19,0,0,1,0,0,0,0,0,0,28,0,2,0,0,1,8,0,0,1,1,51
other,31,1,0,1,1.0,1,1,1,0,121.22000000000003,28,0,2,1,0,2,8,0,0,0,0,51
other,31,1,0,1,1.0,1,1,1,0,121.22000000000003,28,0,2,2,0,2,8,0,0,0,0,51
other,28,0,0,1,8.0,8,1,0,0,-47.97999999999996,7,1,1,1,1,1,7,0,0,0,0,51
other,0,0,1,2,8.0,8,1,0,0,-47.97999999999996,28,0,0,0,0,0,8,1,0,0,0,51
other,10,0,0,0,9.0,9,1,0,0,-47.97999999999996,7,0,6,2,0,2,5,0,0,0,0,51
other,7,1,0,1,9.96875,1595,160,0,0,-130.7666455696202,7,1,6,3,1,2,5,0,0,0,0,51
other,40,1,0,2,9.96875,1595,160,0,0,-130.7666455696202,7,102,0,0,1,0,6,0,0,0,0,51
