Category,tag,parent_tag,gparent_tag,num_children,num_siblings,dom_depth,sibling_tag_ratio,sibling_link_ratio,sibling_image_count,has_nav_ancestor,has_footer_ancestor,has_header_ancestor,text_len,text_word_count,text_digit_count,text_density,digit_density,capitalization_ratio,avg_word_length,has_currency_symbol,is_price_format,has_sold_keyword,has_review_keyword,has_cta_keyword,is_header,is_formatting,is_block_element,is_list_item,font_size,font_weight,visual_weight,tag_importance,is_bold,is_italic,is_hidden,is_strikethrough,is_image,has_src,has_alt,alt_len,img_width,img_height,img_area_raw,image_area,is_clickable,has_href,link_density,parent_is_link,class_str,id_str,avg_distance_to_closest_categories,img_size_rank,visibility_score_local,visibility_score_global,text_len_score_local,tag_count_global,xpath,max_sibling_density,SourceURL
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,3,1,0,0.1875,0.0,1.0,3.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.39622641509433965,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[5]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,20,16,1.0,0.0,0,1,0,0,8,1,0,0.06299212598425197,0.0,0.125,8.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,1.2444444444444445,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[6],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,8,1,0,0.08602150537634409,0.0,0.125,8.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-399,31.666666666666668,0,1.0,0.9845704373231078,1.037037037037037,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[6]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,8,1,0,0.38095238095238093,0.0,0.125,8.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.8888888888888888,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[6]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,20,16,1.0,0.0,0,1,0,0,12,2,0,0.08888888888888889,0.0,0.08333333333333333,5.5,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,1.0632911392405062,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[7],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,12,2,0,0.1188118811881188,0.0,0.08333333333333333,5.5,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-460,31.666666666666668,0,1.0,0.9845704373231078,0.9333333333333333,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[7]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,12,2,0,0.48,0.0,0.08333333333333333,5.5,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.8316831683168316,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[7]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,20,16,1.0,0.0,0,1,0,0,19,3,0,0.12751677852348994,0.0,0.15789473684210525,5.666666666666667,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,1.1981981981981982,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[8],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,19,3,0,0.16521739130434782,0.0,0.15789473684210525,5.666666666666667,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-140,31.666666666666668,0,1.0,0.9845704373231078,1.1367521367521367,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[8]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,19,3,0,0.59375,0.0,0.15789473684210525,5.666666666666667,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,1.08130081300813,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[8]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,20,16,1.0,0.0,0,1,0,0,18,2,0,0.12244897959183673,0.0,0.1111111111111111,8.5,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,1.086206896551724,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[9],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,18,2,0,0.1592920353982301,0.0,0.1111111111111111,8.5,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-141,31.666666666666668,0,1.0,0.9845704373231078,1.2352941176470589,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[9]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,18,2,0,0.5806451612903226,0.0,0.1111111111111111,8.5,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,1.4318181818181819,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[9]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,20,16,1.0,0.0,0,1,0,0,5,1,0,0.04132231404958678,0.0,0.2,5.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,0.48611111111111105,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[10],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,5,1,0,0.05747126436781609,0.0,0.2,5.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-139,31.666666666666668,0,1.0,0.9845704373231078,0.6140350877192983,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[10]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,5,1,0,0.2777777777777778,0.0,0.2,5.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.8333333333333334,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[10]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,20,16,1.0,0.0,0,1,0,0,3,1,0,0.02564102564102564,0.0,1.0,3.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,0.5384615384615384,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[11],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,3,1,0,0.03614457831325301,0.0,1.0,3.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-136,31.666666666666668,0,1.0,0.9845704373231078,0.42857142857142855,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[11]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,3,1,0,0.1875,0.0,1.0,3.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.3559322033898305,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[11]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,20,16,1.0,0.0,0,1,0,0,15,3,0,0.10638297872340426,0.0,0.13333333333333333,4.333333333333333,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,1.75,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[12],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,15,3,0,0.14018691588785046,0.0,0.13333333333333333,4.333333333333333,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-142,31.666666666666668,0,1.0,0.9845704373231078,1.6666666666666667,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[12]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,15,3,0,0.5357142857142857,0.0,0.13333333333333333,4.333333333333333,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,1.5909090909090908,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[12]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,20,16,1.0,0.0,0,1,0,0,6,1,0,0.04878048780487805,0.0,0.16666666666666666,6.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,0.4883720930232558,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[13],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,6,1,0,0.06741573033707865,0.0,0.16666666666666666,6.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-456,31.666666666666668,0,1.0,0.9845704373231078,0.44680851063829785,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[13]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,6,1,0,0.3157894736842105,0.0,0.16666666666666666,6.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.4117647058823529,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[13]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,20,16,1.0,0.0,0,1,0,0,23,3,0,0.1464968152866242,0.0,0.043478260869565216,7.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,1.694736842105263,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[14],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,23,3,0,0.18699186991869918,0.0,0.043478260869565216,7.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-485,31.666666666666668,0,1.0,0.9845704373231078,1.6597938144329896,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[14]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,23,3,0,0.6388888888888888,0.0,0.043478260869565216,7.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,1.6262626262626263,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[14]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,20,16,1.0,0.0,0,1,0,0,8,1,0,0.06299212598425197,0.0,0.125,8.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,0.5436893203883495,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[15],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,8,1,0,0.08602150537634409,0.0,0.125,8.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-363,31.666666666666668,0,1.0,0.9845704373231078,0.6222222222222222,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[15]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,8,1,0,0.38095238095238093,0.0,0.125,8.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.7272727272727273,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[15]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,20,16,1.0,0.0,0,1,0,0,10,2,0,0.07633587786259542,0.0,0.2,4.5,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,1.0447761194029852,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[16],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,10,2,0,0.10309278350515463,0.0,0.2,4.5,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-364,31.666666666666668,0,1.0,0.9845704373231078,0.9722222222222221,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[16]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,10,2,0,0.43478260869565216,0.0,0.2,4.5,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.9090909090909091,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[16]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,20,16,1.0,0.0,0,1,0,0,13,2,0,0.0948905109489051,0.0,0.15384615384615385,6.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,1.0705882352941176,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[17],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,13,2,0,0.1262135922330097,0.0,0.15384615384615385,6.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-143,31.666666666666668,0,1.0,0.9845704373231078,1.0,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[17]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,13,2,0,0.5,0.0,0.15384615384615385,6.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.9381443298969072,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[17]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,20,16,1.0,0.0,0,1,0,0,16,2,0,0.11188811188811189,0.0,0.0625,7.5,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,1.1666666666666667,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[18],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,16,2,0,0.14678899082568808,0.0,0.0625,7.5,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-436,31.666666666666668,0,1.0,0.9845704373231078,1.2173913043478262,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[18]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,16,2,0,0.5517241379310345,0.0,0.0625,7.5,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,1.2727272727272727,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[18]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,20,16,1.0,0.0,0,1,0,0,9,1,0,0.06976744186046512,0.0,0.1111111111111111,9.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,0.6702127659574468,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[19],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,9,1,0,0.09473684210526316,0.0,0.1111111111111111,9.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-137,31.666666666666668,0,1.0,0.9845704373231078,0.6494845360824743,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[19]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,9,1,0,0.4090909090909091,0.0,0.1111111111111111,9.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,0.63,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[19]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,20,16,1.0,0.0,0,1,0,0,19,3,0,0.12751677852348994,0.0,0.15789473684210525,5.666666666666667,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,1.3434343434343434,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[20],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,19,3,0,0.16521739130434782,0.0,0.15789473684210525,5.666666666666667,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-145,31.666666666666668,0,1.0,0.9845704373231078,1.2666666666666666,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[20]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,19,3,0,0.59375,0.0,0.15789473684210525,5.666666666666667,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,1.1981981981981982,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[20]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,li,1,20,16,1.0,0.0,0,1,0,0,15,3,0,0.10638297872340426,0.0,0.06666666666666667,4.333333333333333,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,sub-menu level-2,,30.666666666666668,0,1.0,0.9845704373231078,1.0294117647058825,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[21],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,17,0.0,0.0,0,1,0,0,15,3,0,0.14018691588785046,0.0,0.06666666666666667,4.333333333333333,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,sub-menu level-2,ctl01LevelId-146,31.666666666666668,0,1.0,0.9845704373231078,1.1538461538461537,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[21]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,18,0.0,0.0,0,1,0,0,15,3,0,0.5357142857142857,0.0,0.06666666666666667,4.333333333333333,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,32.666666666666664,0,1.0,0.9845704373231078,1.3125,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/ul/li[21]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,2,15,0.5,0.5,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,collapse collapsed,,29.666666666666668,0,1.0,0.9845704373231078,0.0,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[7]/a[2],33.0,https://trigon-knihy.cz/antikvariat/
other,li,ul,nav,1,32,14,1.0,0.0,0,1,0,0,8,1,0,0.07339449541284404,0.0,0.125,8.0,0,0,0,0,0,0,0,0,1,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,level-1,,28.666666666666668,0,1.0,0.9845704373231078,0.22764227642276422,683,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[8],33.0,https://trigon-knihy.cz/antikvariat/
other,a,li,ul,1,0,15,0.0,0.0,0,1,0,0,8,1,0,0.09523809523809523,0.0,0.125,8.0,0,0,0,0,0,0,0,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,level-1,ctl01LevelId-322,29.666666666666668,0,1.0,0.9845704373231078,0.22134387351778653,791,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[8]/a,33.0,https://trigon-knihy.cz/antikvariat/
other,span,a,li,0,0,16,0.0,0.0,0,1,0,0,8,1,0,0.38095238095238093,0.0,0.125,8.0,0,0,0,0,0,0,1,0,0,16.0,400,16.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,,,30.666666666666668,0,1.0,0.9845704373231078,0.21538461538461537,673,/html/body/div[3]/div/div[2]/div/div/div[1]/div[2]/div[1]/div/div[2]/nav/ul/li[8]/a/span,33.0,https://trigon-knihy.cz/antikvariat/
