Category,tag,id_name,class_name,all_attributes,text_content,text_content_length,text_content_num_words,text_content_num_digits,text_content_price_format,text_content_difficulty,parent_tag,num_children,num_siblings,position_in_siblings,child_tags,sibling_tags,dom_distance_from_root,has_href,href_domain,is_image,image_src,Selector
other,22,0,1,1,6.0,6,1,0,0,121.22000000000003,38,1,54,39,1,1,7,0,0,0,0,30
other,0,0,0,1,6.0,6,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,30
other,22,0,1,1,8.0,8,1,0,0,121.22000000000003,38,1,54,40,1,1,7,0,0,0,0,30
other,0,0,0,1,8.0,8,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,30
other,22,0,1,1,8.0,24,3,0,0,-91.29499999999996,38,1,54,41,1,1,7,0,0,0,0,30
other,0,0,0,1,8.0,24,3,0,0,-91.29499999999996,22,0,0,0,0,0,8,1,0,0,0,30
other,22,0,1,1,5.0,25,5,0,0,34.59000000000003,38,1,54,42,1,1,7,0,0,0,0,30
other,0,0,0,1,5.0,25,5,0,0,34.59000000000003,22,0,0,0,0,0,8,1,0,0,0,30
other,22,0,1,1,8.0,24,3,0,0,-91.29499999999996,38,1,54,43,1,1,7,0,0,0,0,30
other,0,0,0,1,8.0,24,3,0,0,-91.29499999999996,22,0,0,0,0,0,8,1,0,0,0,30
other,22,0,1,1,5.0,5,1,0,0,121.22000000000003,38,1,54,44,1,1,7,0,0,0,0,30
other,0,0,0,1,5.0,5,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,30
other,22,0,1,1,6.0,24,4,2,0,62.79000000000002,38,1,54,45,1,1,7,0,0,0,0,30
other,0,0,0,1,6.0,24,4,2,0,62.79000000000002,22,0,0,0,0,0,8,1,0,0,0,30
other,22,0,1,1,8.0,8,1,0,0,-47.97999999999996,38,1,54,46,1,1,7,0,0,0,0,30
other,0,0,0,1,8.0,8,1,0,0,-47.97999999999996,22,0,0,0,0,0,8,1,0,0,0,30
other,22,0,1,1,7.0,28,4,0,0,90.99000000000004,38,1,54,47,1,1,7,0,0,0,0,30
other,0,0,0,1,7.0,28,4,0,0,90.99000000000004,22,0,0,0,0,0,8,1,0,0,0,30
other,22,0,1,1,6.666666666666667,20,3,0,0,-6.694999999999993,38,1,54,48,1,1,7,0,0,0,0,30
other,0,0,0,1,6.666666666666667,20,3,0,0,-6.694999999999993,22,0,0,0,0,0,8,1,0,0,0,30
other,22,0,1,1,5.0,5,1,0,0,121.22000000000003,38,1,54,49,1,1,7,0,0,0,0,30
other,0,0,0,1,5.0,5,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,30
other,22,0,1,1,4.333333333333333,13,3,0,0,35.60500000000002,38,1,54,50,1,1,7,0,0,0,0,30
other,0,0,0,1,4.333333333333333,13,3,0,0,35.60500000000002,22,0,0,0,0,0,8,1,0,0,0,30
other,22,0,1,1,6.0,6,1,0,0,121.22000000000003,38,1,54,51,1,1,7,0,0,0,0,30
other,0,0,0,1,6.0,6,1,0,0,121.22000000000003,22,0,0,0,0,0,8,1,0,0,0,30
other,22,0,1,1,6.5,13,2,0,0,35.60500000000002,38,1,54,52,1,1,7,0,0,0,0,30
other,0,0,0,1,6.5,13,2,0,0,35.60500000000002,22,0,0,0,0,0,8,1,0,0,0,30
other,22,0,1,1,6.5,13,2,0,0,77.90500000000002,38,1,54,53,1,1,7,0,0,0,0,30
other,0,0,0,1,6.5,13,2,0,0,77.90500000000002,22,0,0,0,0,0,8,1,0,0,0,30
other,22,0,1,1,6.4,32,5,0,0,6.390000000000015,38,1,54,54,1,1,7,0,0,0,0,30
other,0,0,0,1,6.4,32,5,0,0,6.390000000000015,22,0,0,0,0,0,8,1,0,0,0,30
other,7,1,1,2,8.64,648,75,95,0,61.70045045045046,7,7,6,2,2,1,4,0,0,0,0,30
other,7,1,0,2,5.333333333333333,32,6,2,0,87.94500000000002,7,2,6,0,2,2,5,0,0,0,0,30
other,10,0,0,0,5.0,5,1,0,0,121.22000000000003,7,0,1,0,0,1,6,0,0,0,0,30
other,7,0,1,1,3.6,18,5,2,0,83.32000000000004,7,1,1,1,1,1,6,0,0,0,0,30
other,27,0,0,0,3.6,18,5,2,0,83.32000000000004,7,3,0,0,2,0,7,0,0,0,0,30
other,30,1,0,1,1.0,1,1,1,0,121.22000000000003,27,0,2,0,0,2,8,0,0,0,0,30
other,30,1,0,1,1.0,1,1,1,0,121.22000000000003,27,0,2,1,0,2,8,0,0,0,0,30
other,0,0,1,2,8.0,8,1,0,0,-47.97999999999996,27,0,2,2,0,1,8,1,0,0,0,30
other,10,0,0,0,9.0,9,1,0,0,-132.57999999999996,7,0,6,1,0,2,5,0,0,0,0,30
other,7,0,1,1,9.055555555555555,326,36,59,0,71.71904761904764,7,27,6,2,2,2,5,0,0,0,0,30
other,31,0,0,0,5.5,11,2,0,0,120.20500000000001,7,0,26,0,0,2,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,7,0,26,1,0,2,6,0,0,0,0,30
other,31,0,0,0,9.0,9,1,9,0,121.22000000000003,7,0,26,2,0,2,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,7,0,26,3,0,2,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,7,0,26,4,0,2,6,0,0,0,0,30
other,31,0,0,0,7.0,21,3,0,0,62.79000000000002,7,0,26,5,0,2,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,7,0,26,6,0,2,6,0,0,0,0,30
other,31,0,0,0,4.0,4,1,2,0,121.22000000000003,7,0,26,7,0,2,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,7,0,26,8,0,2,6,0,0,0,0,30
other,31,0,0,0,5.0,5,1,3,0,121.22000000000003,7,0,26,9,0,2,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,7,0,26,10,0,2,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,7,0,26,11,0,2,6,0,0,0,0,30
other,31,0,0,0,9.5,19,2,0,0,35.60500000000002,7,0,26,12,0,2,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,7,0,26,13,0,2,6,0,0,0,0,30
other,31,0,0,0,4.0,8,2,3,0,120.20500000000001,7,0,26,14,0,2,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,7,0,26,15,0,2,6,0,0,0,0,30
other,31,0,0,0,5.5,11,2,0,0,35.60500000000002,7,1,26,16,1,2,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,7,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,7,0,26,17,0,2,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,7,0,26,18,0,2,6,0,0,0,0,30
other,31,0,0,0,4.8,24,5,0,0,75.87500000000001,7,0,26,19,0,2,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,7,0,26,20,0,2,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,7,0,26,21,0,2,6,0,0,0,0,30
other,31,0,0,0,5.0,10,2,0,0,77.90500000000002,7,1,26,22,1,2,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,7,0,0,0,0,30
other,31,0,0,0,5.0,5,1,0,0,121.22000000000003,7,0,26,23,0,2,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,7,0,26,24,0,2,6,0,0,0,0,30
other,31,0,0,0,4.0,4,1,0,0,121.22000000000003,7,0,26,25,0,2,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,7,0,26,26,0,2,6,0,0,0,0,30
other,10,0,0,0,7.5,15,2,0,0,-48.994999999999976,7,0,6,3,0,2,5,0,0,0,0,30
other,7,1,1,2,6.107142857142857,171,28,34,0,79.5259523809524,7,1,6,4,1,2,5,0,0,0,0,30
other,27,0,0,0,6.107142857142857,171,28,34,0,79.5259523809524,7,12,0,0,2,0,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,27,0,11,0,0,2,7,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,27,0,11,1,0,2,7,0,0,0,0,30
other,31,0,0,0,8.0,8,1,0,0,-47.97999999999996,27,0,11,2,0,1,7,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,27,0,11,3,0,2,7,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,27,0,11,4,0,2,7,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,27,0,11,5,0,2,7,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,27,0,11,6,0,2,7,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,27,0,11,7,0,2,7,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,27,0,11,8,0,2,7,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,27,0,11,9,0,2,7,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,27,0,11,10,0,2,7,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,27,0,11,11,0,2,7,0,0,0,0,30
other,10,0,0,0,9.0,9,1,0,0,-47.97999999999996,7,0,6,5,0,2,5,0,0,0,0,30
other,7,0,1,1,18.0,18,1,0,0,-217.17999999999998,7,1,6,6,1,2,5,0,0,0,0,30
other,38,0,1,1,18.0,18,1,0,0,-217.17999999999998,7,1,0,0,1,0,6,0,0,0,0,30
other,22,0,0,0,18.0,18,1,0,0,-217.17999999999998,38,1,0,0,1,0,7,0,0,0,0,30
other,0,0,0,1,18.0,18,1,0,0,-217.17999999999998,22,0,0,0,0,0,8,1,1,0,0,30
other,7,1,0,1,6.78110599078341,2943,434,156,0,55.26826475279108,7,3,6,4,1,1,4,0,0,0,0,30
other,7,1,0,2,6.78110599078341,2943,434,156,0,55.26826475279108,7,15,2,1,4,0,5,0,0,0,0,30
other,27,0,0,1,6.636363636363637,146,22,0,0,60.95530303030304,7,5,14,0,2,3,6,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,27,0,4,0,0,2,7,0,0,0,0,30
other,31,0,0,1,6.555555555555555,59,9,0,0,47.30000000000004,27,0,4,1,0,1,7,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,27,0,4,2,0,2,7,0,0,0,0,30
other,5,0,0,0,0,0,0,0,0,0,27,0,4,3,0,2,7,0,0,0,0,30
